cuvant,fisier,total_aparitii,contexte
Moinești,HAIRO_PopescuND_BujorHaiducul.txt,1,"Mărului în Muntenia , la Moinești și Agafton la eu dincoa"
Moroeni,HAIRO_PopescuND_RaduAnghel.txt,2,"sat pietroșițe , Mușca , Moroeni și Ţîța , precum și ||| sau de la pietroșițe prin Moroeni spre Strunga . — aidă"
Movileanca,HAIRO_PopescuND_RaduAnghel.txt,3,"departe , tocmai din sat Movileanca din județ Prahova . auzi ||| spune că fi din sat Movileanca , și cum avea răsbi ||| din casă meu de la Movileanca , răspunde cu un ton"
Movileni,HAIRO_IghelI_DragosHotulTecucilor.txt,1,avea lucra în sat la Movileni . șapte . după moarte
Muereasca,HAIRO_PopescuND_MoarteaIancuJianul.txt,1,"căli-mănesc , apuca pe la Muereasca , Frăsinei , Comanca ,"
Neagra,HAIRO_RosettiR_CuPalosul.txt,1,"pătrunde în țară prin pârâu Neagra , între munte Călimanul și"
Negreni,HAIRO_MacriP_HaiduculTandura.txt,3,duce mai întâi spre sat Negreni să strange și de acolo ||| ce avea pleca din sat Negreni eu avea duce spre margine ||| să tu întoarce în sat Negreni ca să strângi ban după
Neruja,HAIRO_RosettiR_CuPalosul.txt,3,"de acolo , din sat Neruja . — foarte bine , ||| Nistor Mircea , din sat Neruja , cu cumnat său , ||| Nistor Mircea , dân sat Neruja , trebui să ști și"
Nicopole,HAIRO_PopescuND_IancuJianuHaiducul_1912.txt,1,"relațiune cu fruntașiu turc din Nicopole , Rahova și Vidin și"
Nicopole,HAIRO_PopescuND_AgaGruiaGrozoveanu.txt,32,"viteazu după bătălie de la Nicopole și sine avea fi distinge ||| de cât pașa de la Nicopole ; pentru acela acest înaltă ||| pleni îgă pașie de la Nicopole , pașie de la Ruștiuc ||| . Filotimia pașie de la Nicopole . Povața ce da vodă ||| în lun-tre , intra în Nicopole și vedea pe fugar , ||| îmăra de negustor mare din Nicopole cu nevestă lui . Pașa ||| zi în care pleca spre Nicopole , șu d-atunci nu el ||| , că pașă de la Nicopole umbla cu limbă scoate ca ||| încerca să eu jefui la Nicopole ? nu strica eu daca ||| ? însuce pașă de la Nicopole , chiar beșli Mustafa dușman ||| potrivi comorilă pașie de la Nicopole ca bogăție ce încă mai ||| rîu șu avea merge la Nicopole , unde avea sta până ||| Pașa și călătorie tău la Nicopole , peste zece zi după ||| avea putea să merge la Nicopole . când avea putea să ||| eu șu pașă de la Nicopole , și între eu și ||| zi . Pașe de la Nicopole care avea ridica asupra meu ||| . . Pașa de la Nicopole . avea beșliu bun șu ||| sat Muselim-Selo din a-propiere de Nicopole . — de azi în ||| al patru zi intra în Nicopole travestit în niște haină prost ||| încet șu pleca înapoi spre Nicopole , și după ce sine ||| veni să mări garnisoană din Nicopole ; chiar hangiu el lua ||| în goană mârzac lui spre Nicopole . ajunge în apropiere de ||| el în-soți călare până la Nicopole , și a el depune ||| care badea avea sta în Nicopole și sine avea întâmpla ucidere ||| în Muselim-Selo în apropiere de Nicopole , și chiar în dimineaț ||| , avea lua drum spre Nicopole unde nu avea ajunge nici ||| însoți , sine îmbarca în Nicopole în îtru un caic împărătesc ||| fi superior pa își din Nicopole , ca să el face ||| șu da el duce la Nicopole viu sau mort . în ||| da el duce viu la Nicopole ca acolo să el omorî ||| șu să el trima la Nicopole . Caimacamul sine pune pe ||| . în cimitiru turcesc din Nicopole . . . . ."
Obor,HAIRO_PopescuND_CodreanulHaiducul.txt,1,ca să el vende la obor . sub astfel de transformare
Obor,HAIRO_PopescuND_MiulHaiducul.txt,1,"pașa și tocmi ca la obor sorta vră înnune muritor ,"
Obor,HAIRO_PopescuND_RaduAnghel.txt,2,"capitală , Radu apuca spre Obor unde sta cumătru , dar ||| zi șu chiar în gură obor . când să intra într-acest"
Obor,HAIRO_PopescuND_AgaGruiaGrozoveanu.txt,2,"dată badea cumpăra vită din obor orași și el da în ||| să sta vende pro-duct în obor , sta mult timp și"
Obor,HAIRO_PopescuND_CorbeaHaiducInchisoare.txt,1,"luptă începe chiar în mijloc obor , întru un cerc ,"
Odobești,HAIRO_PopescuND_CodreanulHaiducul.txt,1,veni de Cotnari și de Odobești ; băibatu meu tu da
Odobești,HAIRO_RosettiR_CuPalosul.txt,3,"face ramașag că el alelă Odobești și un trecut de patru ||| plin cu bosioc vechiu delă Odobești care fi cu deosebire lăuda ||| . pe lângă bosioc delă Odobești , cavaler poronci să sine"
Odobești,HAIRO_PopescuND_CorbeaHaiducInchisoare.txt,1,la via său de lângă Odobești . acolo el plăcea mai
Olovăț,HAIRO_RosettiR_CuPalosul.txt,2,"Petru fi hram biserică delă Olovăț și cneaz , care nu ||| și după amiază pleca la Olovăț , însoți de un număr"
Onești,HAIRO_RosettiR_CuPalosul.txt,1,"cu tu când , la Onești , avea primi veste că"
Oniceni,HAIRO_RosettiR_CuPalosul.txt,1,"amiază , un om din Oniceni eu el aduce veste că"
Osma,HAIRO_PopescuND_AgaGruiaGrozoveanu.txt,2,"merge în fugă până la Osma , in-tra în stufi , ||| , și de la rîu Osma încoa avea dispărea ca cum"
Osoi,HAIRO_RosettiR_CuPalosul.txt,3,"vrea duce el în deal osoi , în pădure , în ||| merge în pădure la deal osoi nici nu fi de gândi ||| cal , păna în deal osoi , unde aștepta lângă un"
Ostrov,HAIRO_IstratiP_DomnitaSnagov.txt,2,"acesta al Snagovului fi un ostrov al iubire în câmpie fără ||| în umbră nopție , către ostrov plin de linișt , către"
Ostrov,HAIRO_DumbravaB_Pandurul.txt,1,"vedea pe cel dintâi , ostrov , ascunde întru un insulă"
Ostrov,HAIRO_RosettiR_CuPalosul.txt,2,"oraș fi clădi pe un ostrov al râu , la gură ||| afla pe mal drept . ostrov fi încunjura de un zid"
Ostrov,HAIRO_DumbravaB_Haiducul.txt,1,"ascuțit în balță și sălciș ostrov Dunăre , iar când el"
Ostrov,HAIRO_PopescuND_MoarteaIancuJianul.txt,2,sine Iancu apuca el spre Ostrov ; trebue să fi la ||| să afla siritenie . la Ostrov trece Oltul înapoi tot în
Ostrov,HAIRO_PopescuND_RaduAnghel.txt,4,"turc în noapte când călca ostrov , după ce acel afurisit ||| ce sine avea petrece în ostrov grec după fugă asasin . ||| zi sine petrece întru acel ostrov un eveniment care el scăpa ||| tot vită câte găsi prin ostrov și el trece dincolo ,"
Ostrov,HAIRO_PopescuND_IancuJianuCapitan.txt,1,"el duce până la schit ostrov , unde el lăsa sub"
Ostrov,HAIRO_PopescuND_IancuJianuHaiducul_1912.txt,1,tată meu avea veni din ostrov Chio îmbrăca în haină de
Otopeni,HAIRO_BaronziG_MinaHaiduceasa.txt,1,"dară la bětrân preot din Otopeni , el spune tot împrejure"
Padina,HAIRO_PopescuND_TunsuCapitan.txt,1,"la Slatina , D-acolo la Padina , că avea prieten ca"
Panciu,HAIRO_PopescuND_BoieriiHaiduci.txt,4,"ținut Putnei , în târguleț Panciu în apropiere de odobest ; ||| și să sine stabili în Panciu cu Ioana lui , dar ||| gospodărie său de negustor din Panciu . mai apoi lipsă sine ||| — d-ta fi Voinea din Panciu voinic voinică și stema vrăncean"
Panciu,HAIRO_PopescuND_BujorHaiducul.txt,3,"bâlciu de sâmbătă de la Panciu . — ce spune ? ||| doc , adică în terg Panciu . — el cunoaște ! ||| , cum zisea , în Panciu . — cine el lucra"
Panciu,HAIRO_PopescuND_CorbeaHaiducInchisoare.txt,5,"răspântie drum care apuca spre Panciu , după acela apuca spre ||| el mitui gras , la Panciu ca să fi spune că ||| cu care sine cu-noști din Panciu , să fi spune că ||| deveni vătaf de plaiu la Panciu și care el însoți în ||| de ispravă , lăsa la Panciu pe Stavrache cu ordin d'a"
Patrașcani,HAIRO_RosettiR_CuPalosul.txt,2,"cunoaște pe popă Stoian din Patrașcani și acolo , cu cât ||| Mihu și avea casă în Patrașcani , în apropiere de rateș"
Peatra-Fetei,HAIRO_IghelI_MoarteaSimionLicinsky.txt,1,"spre Brăila . ajunge la Peatra-Fetei , cam la jumătate șosea"
Pechia,HAIRO_MacriP_Bostan.txt,2,"de un ceas de orășel Pechia , pe vreme acela fi ||| cu Urdeanu vrea merge la Pechia și vrea aduce de al"
Perchiu,HAIRO_RosettiR_CuPalosul.txt,4,"un popas de cărăusă sub Perchiu . acela din cetitor meu ||| sine aduce negreșit aminte de Perchiu , deal din față onest ||| un tac cărăușă de sub Perchiu și care , precum avea ||| cunoștință delă otac de sub Perchiu , opri pe loc cal"
Petroșani,HAIRO_BalanescuS_SfarsitulBlestemului.txt,1,"scurt , pe la trecetoare Petroșani . îndată ce ajunge la"
Pipirig,HAIRO_RosettiR_CuPalosul.txt,1,el ivi din nou la Pipirig și el prada pe un
Pitești,HAIRO_PopescuND_TunsuCapitan.txt,1,"drum Târgoviștei și apuca spre Pitești , ca de acolo să"
Pitești,HAIRO_DumbravaB_Haiducul.txt,1,"„ când trecui acuma prin Pitești , el fi acolo cu"
Pitești,HAIRO_BaronziG_MinaHaiduceasa.txt,5,"înhămat , și porni spre Pitești în fugă mare al cal ||| alt ceată de poteraș din Pitești ca să porni cu tot ||| pe drum dintre Câmpu-Lung și Pitești , avea fi prinde de ||| lui sine avea duce la Pitești și sine avea plânge la ||| sine el veni de la Pitești , mărgini sine de un"
Pitești,HAIRO_PopescuND_RaduAnghel.txt,8,", la Târgoviște , la Pitești , ori la Giurgiu , ||| afacere șu toți negustor din Pitești și din Câmpulung nu el ||| mult rând . în oraș Pitești trăi pe la 1859 un ||| și pentru alt afacere la Pitești , el sine abăti negreși ||| februarie Hagi Bedros pleca din Pitești spre a merge la București ||| un alt comerciant tot din Pitești și pe un preot din ||| prin pădure îndrepta sine spre Pitești . Ast-fel merge tot noaptea ||| zi până ce ajunge la Pitești . ajunge în margine său"
Pitești,HAIRO_Anonim_RuxandraHaiduciasa.txt,1,sine retrăsi spre Golești lângă Pitești fi trăda de către Macedonsky
Pitești,HAIRO_PopescuND_AgaGruiaGrozoveanu.txt,1,", avea să merge prin Pitești în Bu-curești unde vrea sta"
Plopana,HAIRO_RosettiR_CuPalosul.txt,1,"de acolo , pe la Plopana , străbate deal dintre Bârlad"
Podeni,HAIRO_DumbravaB_Pandurul.txt,3,"întreba : „ Veniți delà Podeni ? pentru pricină de hotărnicie ||| fi și hotărnicie țăran din Podeni cu boer Glo-goveanu . egumen ||| din nou hotărnicie pand delă Podeni , și Tudor Vladimirescu el"
Podoleni,HAIRO_RosettiR_CuPalosul.txt,1,"cu drum ; pănă la Podoleni nu sine opri , acolo"
Podul-înalt,HAIRO_IghelI_DragosHotulTecucilor.txt,1,", după bătălie de la Podul-înalt ( Racova ) , avea"
Posada,HAIRO_PopescuND_RaduAnghel.txt,2,de seamă merge până la Posada șu dormi noaptea în curte ||| ce sine găsi încă în Posada spre a îndeplini formalitate vamal
Posada,HAIRO_PopescuND_IancuJianuCapitan.txt,1,", că smârc Prahova dintre Posada și Breaza avea el găzdui"
Predeal,HAIRO_BaronziG_MinaHaiduceasa.txt,2,"vrea aștepta cu el la Predeal , aproape de vamă ; ||| veni să tu găsi la Predeal , și atunci , fi"
Predeal,HAIRO_PopescuND_RaduAnghel.txt,4,"și să merge întinde spre Predeal , că babă Maria împreună ||| ? — pe acela al predeal că fi mai umbla mai ||| nu sine muta vamă la Predeal , eu fi biurou vamal ||| de acolo el pleca spre Predeal unde sosi pe la patru"
Prislop,HAIRO_RosettiR_CuPalosul.txt,1,"pe Vișău . străbate pas prislop , acoperi cu omăt și"
Pucioasa,HAIRO_PopescuND_RaduAnghel.txt,1,"Târgoviște , mai jos de Pucioasa , nu departe de rîu"
Pungești,HAIRO_RosettiR_CuPalosul.txt,1,"merge în acest vreme la Pungești , sat unde voevod sine"
Putna,HAIRO_PopescuND_CodreanulHaiducul.txt,3,"un pitac către pârcălab din Putna ca să tu da trei ||| IN curtistratea_Națională_a_de_Asimurtityate_and_Cami ȘIOARECILOR pârcălab din Putna ca unul ce fi prea ||| lipiop , pârcălab „ ținut Putna , avea primi de la"
Putna,HAIRO_IghelI_MoarteaSimionLicinsky.txt,3,", plasa zăbrăuț , județ Putna sine naște soldat Ghervase Gheor-ghe ||| cel mai frumos al județ Putna . așezat nu departe de ||| , plasa zăbrăut , județ Putna , să rămâe pururea !"
Putna,HAIRO_PopescuND_RaduAnghel.txt,2,"spre parte muntos al județ Putna și Bacău cu intențiune ca ||| cap chiar în coprins județ Putna , și călca laie fără"
Putna,HAIRO_Anonim_GruiaMereanu.txt,1,tânăr de prin sat județ Putna sine face nevědut . după
Putna,HAIRO_PopescuND_BujorHaiducul.txt,1,"spre pădure șerb din județ Putna , presupus reședință al lui"
Putna,HAIRO_PopescuND_CorbeaHaiducInchisoare.txt,4,"din curte și a-eca pe Putna în jos și merge până ||| din plai zăbrăut al ținut Putna din Moldova de către Constandin ||| cătun Nereju mic din județ Putna din Moldova , șu sine ||| în sat negrilesc din ținut Putna . — cum sine numi"
Radomirești,HAIRO_RosettiR_CuPalosul.txt,1,"mare ca Bistrița , la Radomirești , el urma pănă în"
Rahova,HAIRO_PopescuND_IancuJianuZapciu.txt,1,cazaclie turc delă Diiu și Rahova cu preț bun și ban
Rahova,HAIRO_PopescuND_IancuJianuHaiducul_1912.txt,2,"fruntașiu turc din Nicopole , Rahova și Vidin și prin importantă ||| turc de la Diiu și Rahova , cu preț bun și"
Răcăciuni,HAIRO_RosettiR_CuPalosul.txt,9,", pe Trotuș , la Răcăciuni , pe Siret , sine ||| trece apă cu luntri la Răcăciuni , cu puțin ceas după ||| de cale între rateș și Răcăciuni , dar că din trei ||| bun de drum păna la Răcăciuni și trebui să fi la ||| hotărî să sine întoarce la Răcăciuni , să muea întru acel ||| — eu voi pleca spre Răcăciuni cu cneghină , cu Gheorghe ||| pe Neculai șipe Ștefan la Răcăciuni , unde eu vrea găsi ||| sine îndrepta la pas spre Răcăciuni . — adevărat vorbi avea ||| Mihu duce pe ileană delă Răcăciuni la poiană , el avea"
Răcătău,HAIRO_RosettiR_CuPalosul.txt,1,", ajunge de amiază la Răcătău , pe mal Siretiului ;"
Rădăuți,HAIRO_RosettiR_CuPalosul.txt,1,"negustorime român din Piatra , Rădăuți și Siret , ajuta de"
Rădăuți,HAIRO_Anonim_BanditulGrozea.txt,1,evreu ; fi de la Rădăuți pe hotar Basarabia rusesc și
Rădeanca,HAIRO_StoenescuS_Corbea.txt,1,". seara ajunge în sat Rădeanca , unde popo-si până al"
Războieni,HAIRO_RosettiR_CuPalosul.txt,1,", cât și voinică delă Războieni când sine pregăti muri pentru"
Rediu,HAIRO_PopescuND_CodreanulHaiducul.txt,1,. — era conăci în rediu breaz aproape de Co-pou și
Rediu,HAIRO_MacriP_Bostan.txt,10,"fi an 1834 , sat rediu , situa în județ Covurlui ||| picior de hoț prin sat rediu , căci zmeu de Bostan ||| avea încă țăran de sat rediu . mult din el speria ||| la an 1834 însă , rediu fi eu tot altfel . ||| depărtare dest de mare sat rediu , singur care sine putea ||| răpi om fanariot după moșie Rediu ! eu avea răpi , ||| în contra fanariot după moșie Rediu ! el fi un om ||| putere lui Andonis după moșie rediu , el fi însă peste ||| merge mai iute spre sat Rediu spre a intra slug la ||| Andonis după vindecare pe moșie Rediu , până ce sine întrema"
Rediu,HAIRO_RosettiR_CuPalosul.txt,2,. avea popăsi lângă un rediu și eu s el părea ||| oaste descăleca pe margine un rediu mare de salcie și plop
Rîmna,HAIRO_PopescuND_RaduAnghel.txt,1,din unul din ramură pîrîu Rîmna care avea apă numai primăvară
Rodna,HAIRO_RosettiR_CuPalosul.txt,1,doi zi sas mâni la Rodna . țară fi mântui de
Roman,HAIRO_PopescuND_CodreanulHaiducul.txt,1,"Codreni care fi în județ Roman , nu sine avea mai"
Roman,HAIRO_PopescuND_BoieriiHaiduci.txt,1,Sergiu Kamensky avea înnainta prin Roman și Bacău până la Focșani
Roman,HAIRO_MatasaC_MovilaHaiducului.txt,5,"vale obri-c prin Dulcești și Roman . Dela Bâr-joveni până la ||| pe acolo , în spre Roman , un roată de amăut ||| Moldova fi acela de lângă Roman . haiduc , cunoscător al ||| un clipă avea ajunge la Roman și de acolo , întinde ||| trâmbă de Tatari lovi spre Roman , pusti bozien și dulcest"
Roman,HAIRO_PopescuND_BujorHaiducul.txt,3,"atunci , din cauză că roman sărăci , boer calici , ||| parte loc , și între Roman și Bacău întâlni pe grec ||| omora mai de unăd între Roman și Bacău ? — eu"
Roman,HAIRO_Anonim_CodreanuMareHaiducNational.txt,2,"n^gru și întins din județ Roman . acolo sta pentru odihnă ||| cune dramă Monastireî , ( Roman ) . . 4 """
Romanați,HAIRO_PopescuND_IancuJianuZapciu.txt,2,venetic ; numai în ju-deț Romanați și Vâlcea nu sine număra ||| fruntașiu boer pământean . în Romanați doi familie pământean fi mai
Romanați,HAIRO_DumbravaB_Haiducul.txt,3,"al plașă baltă din județ Romanați , avea pitac de numire ||| zapciu plasă baltă din județ Romanați . ban ședea dimpreună cu ||| Niți eu , ispravnic de Romanați , niti Domneata zapțiu plasă"
Romanați,HAIRO_PopescuND_MoarteaIancuJianul.txt,2,"cel mai însemnat din județ Romanați . — ce spune ? ||| atât dumnealui ispravnic din sud Romanați , cât și D -lui"
Romanați,HAIRO_PopescuND_IancuJianuHaiducul_1912.txt,31,"cel mai alintat din județ Romanați ; și tot din vrem ||| oraș Caracal , capitală județ Romanați și patrie jien . nici ||| dintre boer mărunt din județ Romanați și după vale Tăsluiului . ||| mai cu seamă din județ Romanați , numai jien el ușura ||| berzen din județ Dolj și Romanați , dar ambițiune său nu ||| funcțiune de ispravnic în județ Romanați , fi în tovărășie cu ||| fiu său Ghiță de la Romanați în județ Gorj , permutare ||| venetic . numai în județ Romanați și Vâlcea nu sine numai ||| polcovnic Caraman în capitală județ Romanați , și fi priimi de ||| din nou hoț prin județ Romanați , mai ales prin apropiere ||| să fi stârpi în județ Romanați prin prezență un asemenea mare ||| sfoară de moșie din județ Romanați , pe care avea opti ||| Brezoian unul din ispravniciu județ Romanați , el spune că , ||| către om îstăpânire din județ Romanați , în coprins care sine ||| lucru face și acela de Romanați în urmă otnoșean ce priimi ||| mai apropiat cu capitală județ Romanați , zi nămia mare , ||| duce drept la ispravniciu din Romanați , și avea neomenie domnit ||| polcovnicu poteră șilor din județ Romanați ; de acolo trece la ||| loc , răspunde polcovnic din Romanați , întinde spre tânăr , ||| Vâlcea și nici în județ Romanați , ci tocmai la Craiova ||| spune ? întreba polcovnic din Romanați . — cum de nu ||| Stoica ? exclama polcovnic din Romanați tresări . — da ; ||| răvașiu da de ispravnicat de Romanați , ca să avea veni ||| drăcovenie ! adăsa acela de Romanați ; el iscăli răvașiu în ||| vreme ? întreba polcovnic de Romanați , care de când auzi ||| în sat scărișoară din județ Romanați , eu sine avea întâmpla ||| să fi numi zapciu în Romanați , pe unde sine învârti ||| la unul din ispravnic județ Romanați , la Slugerul Hiotu , ||| avea mai fi prin județ Romanați , nici nu sine avea ||| de către ispravnic de la Romanați , mare ban Dumitrașcu Bibescu ||| polcovnic și vătașie potere din Romanați și plă fi învecinat din"
