cuvant,fisier,total_aparitii,contexte
Moldova,HAIRO_RosettiR_CuPalosul.txt,115,"voevod Transilvania cu Tatarii în Moldova , apoi cu prilej cruciadă ||| , întrerupe Ștefan ; în Moldova domni moș meu sas , ||| izbuti să puea mână pe Moldova , alunga pe nemernic sas ||| sine vrea încerca să recuceri Moldova . el vrea fi pune ||| din coroană lui Lajos : Moldova . - și eu , ||| învinge . sas , voevod Moldova , fi cu drept cuvânt ||| de obștie cneaz șia locuitor Moldova . lacom de avere , ||| lua , când voi voi Moldova vrea fi al meu locuitor ||| șiîntruni el cu acela al Moldova , avea fi înstare să ||| eu dea ajutor pentru cucerire Moldova . neam voinic și ager ||| dacă vrea fi bârlădeniuc eu Moldova fi al meu și putere ||| altul : tare fi codru Moldova și vânji braț român ! ||| mișcare ce sine pregăti în Moldova și peste Prut . intru ||| însumi sau să trima în Moldova pe un om de încredere ||| ungură ; aflare meu în Moldova , unde fi cunoaște , ||| sine avea topi în domnie Moldova . intru însul sine vedea ||| din sat cristesc de pe Moldova , aproape tot om făcut ||| intra sau ieși din țară Moldova avea să el plăteascăși lui ||| Stroici pleca din Cuhnia spre Moldova în dimineața după sfătuire lui ||| Anton , care petrece în Moldova an îndelungat . în curs ||| lua în stăpânire de voevod Moldova . sătean el sfătui să ||| Udvarhely , ajunge la graniță Moldova și , pe la prânz ||| șir fapt care alcătui trecut Moldova . în zidiu lui avea ||| năvălire păgân , Bogdan descălecător Moldova , Petru Mușat , întemeietor ||| . el avea vedea naștere Moldova , avea privi el în ||| fi pune sub ascultare voevod Moldova , dar fi dator să ||| lângă prietenie lui Bogdan în Moldova . apoi , deși împărtășa ||| în care sine afla atât Moldova cât și țară megieș , ||| laț cu tătar , în Moldova ; faimă vitejie voevod ajunge ||| cerc silință meu peste hotar Moldova și face legătură de prietenie ||| sprijini de megieș român al Moldova . avea aduce pe cel ||| cu căpetenie tovarăș meu din Moldova în mai mult întrunire și ||| el rădica întăiu la scaun Moldova , iar pe urmă el ||| disprețui . după socoteală meu Moldova singur eu vrea putea da ||| care sine vrea sfarama lanț Moldova , el vrea lupta în ||| fi împărți în tot sat Moldova , delă hotar leși pană ||| Marin . lipsă lui din Moldova avea să fi prelungit , ||| țară leșasc , trece graniță Moldova . ieși el înainte Gheorghe ||| urma să veni pe vale Moldova . socoti că vrea sosi ||| Bogdănești , avea lasa vale Moldova și avea apuca peste deal ||| de Balc , fiu voevod Moldova , al care tovarăș de ||| împrejur , dar din tot Moldova și chiar din fund Vrancei ||| care avea să intra în Moldova . — acuma , adăuta ||| fărădelegă lui sas , voevod Moldova , plecare lui orb la ||| poruncă ungură avea stâmi în Moldova nemulțumire al mai cumplit , ||| dăspre alcătuire , în munte Moldova , al un fel da ||| acela sine întinde păste hotar Moldova , prin Bârlad , prin ||| intra și ieși dân țeară Moldova și dăspre care avea bănui ||| frăție care voi să dăsrobi Moldova . dar iată că , ||| cu ureche lui pă fruntașiu Moldova , la un cneaz Baloș ||| anume trimite da Bogdan în Moldova . dar mai bine dăcât ||| cap mișcare da dăsrobire al Moldova nu fi altul dăcât cuvioșie ||| pă cale de avea izbuhni Moldova și al care izbândă eu ||| față cu mișcare porni în Moldova , Basarab el cere să ||| la Siret , da la Moldova , da la Maramureș da ||| duce la războiu oștean din Moldova și oștean din Bârlad ; ||| tot ce sine petrece în Moldova , căci sine ști că ||| pentru eu și că în Moldova sine pregăti întâmplare neașteptat . ||| , să pleca înapoi spre Moldova , unde ființă lui fi ||| decât Balc , fiu voevod Moldova , sas . el , ||| , spre a împărtăși voevod Moldova știre de cel mai mare ||| acest țară al crai , Moldova . nu eu îndoi , ||| el mulțămi îndată , voevod Moldova fi în primejdie să dea ||| că el fi fiu voevod Moldova el sili să sine face ||| sta nici sub ascultare voevod Moldova nici sub acel al fiu ||| slugă și el urma în Moldova când părăsi serviciu leși . ||| la dâns nu numai tineret Moldova și acel din țară român ||| lui el urmări pănă în Moldova și că om lui sas ||| cel mai falnic neam din Moldova , el al care frumuseță ||| vale Sucevei în acel al Moldova . străbate cu iuțală fulger ||| . când ajunge la apă Moldova , apuca dealung lui , ||| numai când intra în vale Moldova recunoaște loc , căci cu ||| cunoaște destul de bine stare Moldova pentru a ști că acela ||| trece nu departe de obârșie Moldova , cunoaște drum pănă la ||| el fi un flăcău din Moldova care dori să intra în ||| că Balc , fiu voevod Moldova , el fi greu răni ||| unghivar și cale lui spre Moldova fi lungi în chip simțitor ||| și eu vrea îndrepta spre Moldova unde vrea intra pe la ||| îndată ce voi trece graniță Moldova fi în primejdie să fi ||| , fi un rușine pentru Moldova întreg că nu să el ||| în țară rusasc și în Moldova . — ce căuta pe ||| că nădăjdui să intra în Moldova cu un oaste de mai ||| eu face stăpâni pe tot Moldova și a sili pe sas ||| , namestnic voevod Bogdan în Moldova , răspunde Ștefan Stroici . ||| afla pe mal drept ăl Moldova , la deal de sat ||| apuca delă Pojorita pe vale Moldova . Sara rama în Baia ||| și juziu mai însâmna din Moldova sosi în Suceava și cu ||| LX . Bogdan intra în Moldova . un om- de încredere ||| vrea afla că român din Moldova sine avea răscula și el ||| Maramureș spre a întemeia în Moldova un domnie de sine stătător ||| , fi îndată porni spre Moldova . împrejur lui Bogdan rama ||| avea vreme să intra în Moldova cu avut lui . în ||| începe său străbate cale spre Moldova , împărți sine oaste în ||| miijloc lui Octomvrie intra în Moldova pe gârlă Babei . Bogdan ||| cu tot de Voevod al Moldova și el jura credință . ||| uita că ajungere în scaun Moldova nu fi singur țel la ||| înființare un domn puternic în Moldova . Toma Alimoș bănui că ||| veni cu oaste nenumăra asupra Moldova , pentru ca să goni ||| cu care ungură năvăli asupra Moldova fi uimitor . de abie ||| cel dintăiu luptă pentru aparare Moldova . doi mie de prăștinaș ||| să sine scoborî în vale Moldova ; tot odată sine afla ||| afla strâns întreg în vale Moldova , la Pojorita . dar ||| el tăha pe amândoi mal Moldova , iar otâc lui Mihu ||| un trâmbiță sunca dincolo de Moldova și sine vedea , veni ||| că mult vitej număra țară Moldova printre fiu său , dar ||| afla pe mal stâng al Moldova . cavaler căint încă nu ||| Lajos veni cu oaste asupra Moldova ca să goni pe Bogdan ||| bârlădean să dea ajutor domn Moldova , al care pricină fi ||| veste despre retragere român pe Moldova și pe Bistrița și cere ||| tău pe Bogdan , domn Moldova . jura că la chiemăre ||| pe Jupân Bogdan , domn Moldova , de căpitan mai mareal ||| sas , fost domn al Moldova cu șăsă oștean ungur ; ||| nună fi domn și doamnă Moldova , iar părinte Isaia , ||| , care necontenit năvăli asupra Moldova și necontenit sine întoarce înapoi ||| , el sine întoarce în Moldova în vară care urmă după"
Moldova,HAIRO_DumbravaB_Haiducul.txt,3,"Basarabia avea lua el delă Moldova , nou eu avea cere ||| cu el drum cunoaște spre Moldova . în curs de doi ||| din Fanar după tron din Moldova si din tară Rumu înesca"
Moldova,HAIRO_MarcuA_Haiducul.txt,9,". departe , în codru Moldova , un tânăr singurat îteca ||| delă un zapciu grecotă din Moldova , în care acesta el ||| un străin misterios veni din Moldova la Stambul ? băga de ||| și împreună porni pe drum Moldova , pe drum mântuire . ||| Sultanului , „ domnitor al Moldova , porunci ca : fi ||| al care îndrăzneală înspăimânta tot Moldova , dar nu sine prea ||| „ eu , „ domn Moldova , porunci ca să fi ||| eră în Iunie ; în Moldova și îndeosebi la Iași , ||| acum fi alt haiduc în Moldova care vrea face pe fa-t"
Moldova,HAIRO_PopescuND_MoarteaIancuJianul.txt,2,", domn al ardei , Moldova și țară românesc . 1 ||| Chișinău gata da trece în Moldova ; dacă sine vrea întinde"
Moldova,HAIRO_PopescuND_MiulHaiducul.txt,5,"ca un domn ; domn Moldova eu avea vorbi de fie ||| Ghica , fi domn al Moldova . — avea scăpa de ||| mare ; avea veni din Moldova un sumă de boer și ||| domn al România ori al Moldova , atunci însuși luminăție său ||| avea să eu duce în Moldova și să eu așeza pe"
Moldova,HAIRO_IghelI_DragosHotulTecucilor.txt,6,"1587 Petru Schiopu , domn Moldova , avea face aici ( ||| Radu Mihnea cel mare domn Moldova , avea face în Tecuciu ||| lua parte totă boer din Moldova și Valahia precum și deputațiune ||| să sine face domn în Moldova . Alexandru Movilă trimite înaintea ||| în care sine descrie starre Moldova și unde vorbi sine despre ||| , care , călători prin Moldova în acel timp cu Alexan"
Moldova,HAIRO_PopescuND_RaduAnghel.txt,3,"8 Mihai vitez domn al Moldova șu al terei Românescl ilustra ||| trece de doi zi în Moldova . Instrucția stu îndrepta investigațiune ||| tocmai în parte de spre Moldova al Valahiei , sine el"
Moldova,HAIRO_Dragoslav_CodreanuHaicudul.txt,1,", din pricină că veni Moldova cu puhoi , șu strica"
Moldova,HAIRO_IghelI_TilharulFulger.txt,1,în Muntenia ca și în Moldova sine petrece un mare fierbere
Moldova,HAIRO_PopescuND_BoieriiHaiduci.txt,15,", domn al ardeal , Moldova și Țărei-Românești . . . ||| vechi oștean din Valachia și Moldova , tot acela în pept ||| cel d-ântâiu care veni din Moldova în țară românesc , lepăda ||| ci pleca cu tot spre Moldova ca să haiduci împreună , ||| răsboi sine succeda pe tron Moldova numai niște umbră de domn ||| , sine avea schimba în Moldova șeapte domn și anume : ||| însă , nu fi din Moldova ci din Valahia unde avea ||| și avea fi surgiuni în Moldova , unde avea fi primi ||| Duistru , avea intra în Moldova , avea coprinde Iașul și ||| avea coprinde Iașul și tot Moldova de sus , și acum ||| mic țărișoar : Valahia și Moldova în schimb Crimea de curând ||| al muscal ce intra în Moldova . cum auzi acesta știre ||| tot cetate său precum și Moldova și Valachia , cum avea ||| fără veste și călcara hotar Moldova prin patru punct deosebit , ||| . "" azi pe tron Moldova nu mai domni domn țară"
Moldova,HAIRO_Anonim_BanditulGrozea.txt,2,"comun din district Dorohoi din Moldova ) sine întoarce întru un ||| , că avea umbla prin Moldova și România și nu avea"
Moldova,HAIRO_Anonim_RuxandraHaiduciasa.txt,4,"revoluțiune . Mihai Suțu domn Moldova intra și în conspirațiune . ||| - fiu fost beiu al Moldova Constantin zpsilant , trece din ||| , trece din Rusia în Moldova și împreună cu Mihai Șuțu ||| Cotroceni , zpsilant veni din Moldova sine opri la Colentina ,"
Moldova,HAIRO_MacriP_HaiduculTandura.txt,1,în an 1819 Muntenia și Moldova sine afla întru un fierbere
Moldova,HAIRO_PopescuND_IancuJianuHaiducul_1912.txt,17,"pomeni boerism în Valachia sau Moldova , acest clasă de om ||| produce pământ Valachiei șu al Moldova , constitui un monopol al ||| al lui Alexandru Moruzi în Moldova , care ține de la ||| , cum avea face în Moldova Ștefan Catar-giu și Dinu Cantacuzino ||| de luptător , avea împănat Moldova cu mai bine de 20 ||| război înapoi ! țăran din Moldova , când avea simți că ||| Muscali , avea trimite din Moldova în Oltenia pe doi dintre ||| haiduc întocmai ca acela din Moldova , și da el organiza ||| . Daca Bujor umbla în Moldova cu neamție în cârcă și ||| , căci el nu părăsi Moldova , și căpetenie lui cădea ||| vreme , spre a vizita Moldova și a lipsi domta casă ||| tot țară românesc și în Moldova . Cârc Serdar Stoica care ||| timp colinda întreg Valachie , Moldova , ardeal , țară unguresc ||| de plânge sine afla și Moldova soră său , nu numai ||| Basarabia fi smulge din braț Moldova și da de Turcia fără ||| cât și Scarlat Calimachi domn Moldova fi : unul grec sade ||| , țară unguresc și chiar Moldova , care , sub nume"
Moldova,HAIRO_PopescuND_AgaGruiaGrozoveanu.txt,5,"de curând de la domnie Moldova la al Ţare rom înești ||| spre pildă la Galați în Moldova unde nim nu el vrea ||| ivi de cu-ra în jos Moldova , sine face numai de ||| Gruia sine porni și în Moldova sine ivi : ca un ||| Prutu , a intra în Moldova , a merge întru un"
Moldova,HAIRO_MatasaC_MovilaHaiducului.txt,16,"fi pieri de istov în Moldova și apoi , de nu ||| mult oară sine întâmpla în Moldova că serata . cu cap ||| , atunci avea avea și Moldova noroc , avea vedea stea ||| odată sine avea întâmpla în Moldova , când un străin avea ||| dovedi că țară acesta al Moldova nu el sat fără câine ||| strâmbătate de care sângera țară Moldova . Cincizeci de voinică , ||| care nud mătura încă apă Moldova fi acela de lângă Roman ||| . la tupilat , apă Moldova sine trece pe un pod ||| vâsli podar din cârmă . Moldova fi umfla mult peste albie ||| chiar gol , deoarece începe Moldova să aduce butuc și brad ||| , face oaste pentru desro-bire Moldova . stolnic Vasile eu avea ||| când vodă Racoviță urca scaun Moldova în al trei lui domnie ||| ce bântua acest pământ al Moldova , umple cupă răbdare , ||| istov în acest parte al Moldova , cădea pe mână catan ||| său parte de sus al Moldova . purceza el deci în ||| veni în țară meu în Moldova , întru acelaș an 7224"
Moldova,HAIRO_PopescuND_BujorHaiducul.txt,21,", domn al ardeal , Moldova , și țeră românesc . ||| teribil , avea fi în Moldova , căci el serman avea ||| mult sine avea fi despopula Moldova , în cât nu avea ||| în strinsă legătură cu istorie Moldova dintru acel timp , căci ||| tot existență țerră lui : Moldova . doi . nuntral_Titonsfit de ||| COPĂCESCI Doue flagă îngrozitor bântui Moldova pe la fine secol al ||| haiduc care domni peste pădure Moldova . cel d-ănteiu , prin ||| , pe când domni în Moldova năbădăios Alexandru Mavrocordat supranumit Delli ||| , trei parte din pămînt Moldova și al țară românesc fi ||| intra amândoă țară român , Moldova fi cel mai ăduros , ||| lumor din pădireat DOCOLINEI în Moldova ca și în țară românesc ||| său ca să strânge din Moldova și țară românesc și ce ||| fanariot din țară românesc și Moldova . sine vedea că poartă ||| da cere de la domn Moldova tribut și plocon obicinui pe ||| informa sine că drum în Moldova nu prea fi sigur , ||| deșert cetașiu lui vodă cutreiera Moldova în sus și în jos ||| veni pentru ântăi oară în Moldova . tu plăcea și tu ||| , foamete sine năpusti peste Moldova și arunca în ghiar cel ||| cercare de împotrivire . totă Moldova de la Dorohoi la Galați ||| al trei parte al capitală Moldova fi în flacără împreună cu ||| , și austriac intra în Moldova pe la sănăuț și pune"
Moldova,HAIRO_MunteStanceanuA_GraurVulpoiu.txt,2,"grozav Căpitan de haiduc din Moldova capitot Ion moarte lui VIEZURE ||| un poștă pîn la capitală Moldova , căruță sine opri la"
Moldova,HAIRO_Anonim_CodreanuMareHaiducNational.txt,14,"stradă Sarindar 10 1896 Codreanu Moldova în veac al 17 -lea ||| an 1666 , în principat Moldova și sub domnie lui Elie ||| , un scurt descriere al Moldova în timp acela , pentru ||| principat român , Muntenia și Moldova , per-ducera atât glorie armă ||| după Ștefan cel mare al Moldova care cu spadă său smulge ||| pagine în historie lume și Moldova ; după acest duoi luceafer ||| . ca să reveni la Moldova în timp care eu preocupa ||| an cât avea domni în Moldova nu avea face de cât ||| timp acesta , domni în Moldova Istrate Dabija următor lui Ștefănuț-Vodă ||| când haiduc cu otreieră sat Moldova și chiar unul din oras ||| eu preocupa , tron ț$ră Moldova ca șu al România de ||| . timp fericit când ț^ră Moldova înflori sub oblăduire bun , ||| miro-sitor mai r$ma în atemosferă Moldova , dar pe care vânt ||| uă singur dată "" în Moldova , de la 1666-1668 ,"
Moldova,HAIRO_StoenescuS_Corbea.txt,4,"un alianță între Valachia , Moldova și Transilvania împotriva turc . ||| al țare ardeal , al Moldova , al țare munte înesti ||| lui Dumnezeu țară ardeal al Moldova , al țară românesc , ||| al ardeal , al țară Moldova , al țară românesc și"
Moldova,HAIRO_StoenescuT_DragusinHaiducul.txt,2,"misiune secret pe lângă scaun Moldova . cu tot acesta incognit ||| sfărâmat și Drăgușin trece în Moldova , unde lua un glorios"
Moldova,HAIRO_PopescuND_CorbeaHaiducInchisoare.txt,27,"mare trotuși , Bistrița , Moldova și Șiretul , atunci zăbavă ||| mai ales pe Bistrița , Moldova și șiret , ast îfela ||| ochi cu nou domnitor al Moldova , dâns nu da uitare ||| aidoma acelast rod . în Moldova înveți sine minte din pațitai ||| care încă nu fi răslui Moldova . acest campanie prospăt care ||| Constantin Cehan iarăși pe tron Moldova și mazilă , pe biet ||| drept în mijloc hotar dintre Moldova și țerră românesc și care ||| Balescu fi hotăra care despărți Moldova de țerră românesc , și ||| Gheorghiță Corbea care locui în Moldova ; el mai spune încă ||| zăbrăut al ținut Putna din Moldova de către Constandin Cehan vodă ||| face stăpîn peste tot munte Moldova , unde porunci la mie ||| alerga din un colț al Moldova la acela alt ca să ||| numeros până și din parte Moldova șu al ardel , sine ||| mic din județ Putna din Moldova , șu sine prega a ||| ordin d'a trece graniță în Moldova , domn sine duce până ||| care veni tocmai din țară Moldova ca să el vedea după ||| ce lucru sine petrece în Moldova : sui sine pe tron ||| : sui sine pe tron Moldova Constantin Cehan Racoviță în ann ||| ține prea pucin la tron Moldova pe care nu fi mai ||| și facere de bine țarre Moldova , sine avea mântui păcat ||| care sine numi alt dată Moldova , cu respect și venerațiune ||| în casă corb din țeară Moldova . — P'acolo căutatul'am eu ||| Corbea sine duce babă în Moldova urma de zecim de slujitor ||| drum , babă spre țeară Moldova și spre casă Corbei , ||| — eu fi Corbea haiduc Moldova cum tu ești miu domn ||| vrea spune numai că haiduc Moldova sine îndrăgosti la toartă cu ||| pleca cu soț său spre Moldova , și să sine stabili"
